Project Name,Address,Floor,Area (sqm),Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area,Min(Floor),Max(Floor),LowFloorCutoff,TenureStart,PropertyAge,GroundFloor,LowFloor,HighFloor,Penthouse,NewPurchaser,HDBPurchaser,PrivatePurchaser,WestRegion,NorthRegion,NorthEastRegion,East Region,CentralRegion,Order,Order 2,Prior Transacted Price ($),Prior Sale Date,Profit ($),No of years owned,nearest_station_name,mrt_less_than_1,mrt_between_1_and_2,mrt_distance_grp,mrt_dist_meter,nearest_school_name,sch_distance_grp,sch_dist_meter,CPI at Resale Month,Floor_Level,Sale_Year
NORTHOAKS,30 Woodlands Crescent  #04-10,4,115,760000,6609,614,11/11/2015,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,17.9,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,527600,9/1/2001,232400,14.8,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,99.18,Bottom Half,2015
NORTHOAKS,30 Woodlands Crescent  #04-11,4,120,555000,4625,430,20/07/2009,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,11.6,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,539400,14/04/2000,15600,9.3,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,85.431,Bottom Half,2009
NORTHOAKS,30 Woodlands Crescent  #04-12,4,116,625000,5388,501,19/01/2010,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.1,N,Y,N,N,N,N,Y,N,Y,N,N,N,2,2,479800,7/10/1998,145200,11.3,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,86.113,Bottom Half,2010
NORTHOAKS,30 Woodlands Crescent  #05-09,5,116,766000,6603,613,21/04/2011,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,13.4,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,481200,8/10/1998,284800,12.5,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,91.231,Bottom Half,2011
NORTHOAKS,30 Woodlands Crescent  #05-11,5,120,750000,6250,581,14/03/2011,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,13.2,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,532100,25/04/2000,217900,10.9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,90.913,Bottom Half,2011
NORTHOAKS,30 Woodlands Crescent  #05-14,5,120,655000,5458,507,10/11/2009,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,11.9,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,521100,1/10/1998,133900,11.1,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,85.996,Bottom Half,2009
NORTHOAKS,30 Woodlands Crescent  #05-15,5,115,580000,5043,469,10/11/2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,10.9,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,486500,1/7/1999,93500,9.4,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,86.679,Bottom Half,2008
NORTHOAKS,30 Woodlands Crescent  #06-10,6,115,665000,5783,537,24/02/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.2,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,2,512900,18/04/2000,152100,9.9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,86.481,Bottom Half,2010
NORTHOAKS,30 Woodlands Crescent  #06-10,6,115,810800,7050,655,23/05/2012,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,14.4,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,665000,24/02/2010,145800,2.2,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,96.4,Bottom Half,2012
NORTHOAKS,30 Woodlands Crescent  #06-10,6,115,750000,6522,606,5/4/2019,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,21.3,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,4,810800,23/05/2012,-60800,6.9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,100.078,Bottom Half,2019
NORTHOAKS,30 Woodlands Crescent  #06-11,6,120,520000,4333,403,24/07/2007,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,9.6,N,Y,N,N,N,N,Y,N,Y,N,N,N,2,2,499800,1/7/1999,20200,8.1,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,80.36,Bottom Half,2007
NORTHOAKS,30 Woodlands Crescent  #06-12,6,116,380000,3276,304,10/8/2006,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,8.7,N,Y,N,N,N,N,Y,N,Y,N,N,N,0,2,484800,5/10/1998,-104800,7.9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,78.085,Bottom Half,2006
NORTHOAKS,30 Woodlands Crescent  #06-12,6,116,680000,5862,545,3/5/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.4,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,380000,10/8/2006,300000,3.7,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,87.841,Bottom Half,2010
NORTHOAKS,30 Woodlands Crescent  #06-13,6,116,805000,6940,645,20/07/2011,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,13.6,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,495500,18/09/1998,309500,12.8,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,92.913,Bottom Half,2011
NORTHOAKS,30 Woodlands Crescent  #06-14,6,120,580000,4833,449,4/10/2007,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,9.8,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,2,523600,7/10/1998,56400,9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,81.503,Bottom Half,2007
NORTHOAKS,30 Woodlands Crescent  #06-14,6,120,590000,4917,457,25/11/2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,11,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,580000,4/10/2007,10000,1.1,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,86.679,Bottom Half,2008
NORTHOAKS,30 Woodlands Crescent  #06-15,6,115,410000,3565,331,13/09/2006,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,8.7,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,2,543300,13/06/2000,-133300,6.3,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,78.017,Bottom Half,2006
NORTHOAKS,30 Woodlands Crescent  #06-15,6,115,805000,7000,650,25/09/2015,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,17.8,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,410000,13/09/2006,395000,9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,99.41,Bottom Half,2015
NORTHOAKS,30 Woodlands Crescent  #06-16,6,116,547500,4720,438,7/8/2007,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,9.6,N,Y,N,N,N,N,Y,N,Y,N,N,N,0,2,483700,10/12/1998,63800,8.7,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,80.778,Bottom Half,2007
NORTHOAKS,30 Woodlands Crescent  #06-16,6,116,818000,7052,655,25/04/2011,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,13.4,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,547500,7/8/2007,270500,3.7,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,91.231,Bottom Half,2011
NORTHOAKS,30 Woodlands Crescent  #07-09,7,116,645000,5560,517,22/01/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.1,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,486200,10/10/1998,158800,11.3,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,86.113,Bottom Half,2010
NORTHOAKS,30 Woodlands Crescent  #07-10,7,115,400000,3478,323,3/4/2007,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,9.3,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,515600,18/04/2000,-115600,7,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,78.417,Bottom Half,2007
NORTHOAKS,30 Woodlands Crescent  #07-11,7,120,728000,6067,564,6/9/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.7,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,2,537400,28/01/2000,190600,10.6,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,88.572,Bottom Half,2010
NORTHOAKS,30 Woodlands Crescent  #07-11,7,120,875000,7292,677,23/10/2012,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,14.9,N,Y,N,N,N,N,Y,N,Y,N,N,N,0,3,728000,6/9/2010,147000,2.1,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,97.589,Bottom Half,2012
NORTHOAKS,30 Woodlands Crescent  #07-12,7,116,620000,5345,497,29/08/2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,10.7,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,487300,25/09/1998,132700,9.9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,85.974,Bottom Half,2008
NORTHOAKS,30 Woodlands Crescent  #07-13,7,116,600000,5172,481,2/7/2009,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,11.6,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,2,498000,21/09/1998,102000,10.8,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,85.431,Bottom Half,2009
NORTHOAKS,30 Woodlands Crescent  #07-13,7,116,800000,6897,641,16/03/2011,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,13.3,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,600000,2/7/2009,200000,1.7,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,90.913,Bottom Half,2011
NORTHOAKS,30 Woodlands Crescent  #07-14,7,120,415000,3458,321,30/11/2006,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,9,N,Y,N,N,N,Y,N,N,Y,N,N,N,2,2,526100,9/10/1998,-111100,8.1,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,78.322,Bottom Half,2006
NORTHOAKS,30 Woodlands Crescent  #07-16,7,116,688888,5939,552,23/07/2010,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.6,N,Y,N,N,N,N,Y,N,Y,N,N,N,0,2,486200,1/10/1998,202688,11.8,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,88.117,Bottom Half,2010
NORTHOAKS,30 Woodlands Crescent  #07-16,7,116,828000,7138,663,6/7/2012,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,14.6,N,Y,N,N,N,Y,N,N,Y,N,N,N,0,3,688888,23/07/2010,139112,2,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,96.63,Bottom Half,2012
NORTHOAKS,30 Woodlands Crescent  #08-10,8,115,568000,4939,459,7/7/2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,10.6,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,518300,27/04/2000,49700,8.2,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,85.644,Top Half,2008
NORTHOAKS,30 Woodlands Crescent  #08-10,8,115,785000,6826,634,23/12/2015,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,18,N,N,Y,N,N,N,Y,N,Y,N,N,N,0,3,568000,7/7/2008,217000,7.5,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,99.189,Top Half,2015
NORTHOAKS,30 Woodlands Crescent  #08-12,8,116,480000,4138,384,8/6/2007,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,9.5,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,489800,9/9/1998,-9800,8.8,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,78.778,Top Half,2007
NORTHOAKS,30 Woodlands Crescent  #08-14,8,120,595000,4958,461,16/04/2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,10.3,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,528600,1/9/1998,66400,9.6,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,84.355,Top Half,2008
NORTHOAKS,30 Woodlands Crescent  #08-14,8,120,958000,7983,742,13/12/2012,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,15,N,N,Y,N,N,N,Y,N,Y,N,N,N,0,3,595000,16/04/2008,363000,4.7,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,98.429,Top Half,2012
NORTHOAKS,30 Woodlands Crescent  #08-15,8,115,820000,7130,662,28/10/2011,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,13.9,N,N,Y,N,N,N,Y,N,Y,N,N,N,2,2,494000,27/07/1999,326000,12.3,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,93.791,Top Half,2011
NORTHOAKS,30 Woodlands Crescent  #09-10,9,115,538000,4678,435,28/11/2007,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,10,N,N,Y,N,N,N,Y,N,Y,N,N,N,0,2,521000,15/09/1999,17000,8.2,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,82.127,Top Half,2007
NORTHOAKS,30 Woodlands Crescent  #09-10,9,115,850000,7391,687,7/11/2014,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,16.9,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,3,538000,28/11/2007,312000,6.9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,99.941,Top Half,2014
NORTHOAKS,30 Woodlands Crescent  #09-11,9,120,785000,6542,608,18/08/2011,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,13.7,N,N,Y,N,N,N,Y,N,Y,N,N,N,2,2,542800,4/5/2000,242200,11.3,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,93.583,Top Half,2011
NORTHOAKS,30 Woodlands Crescent  #09-12,9,116,608000,5241,487,5/1/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.1,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,492300,5/10/1998,115700,11.3,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,86.113,Top Half,2010
NORTHOAKS,30 Woodlands Crescent  #09-12,9,116,700000,6034,561,7/6/2010,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.5,N,N,Y,N,N,N,Y,N,Y,N,N,N,0,3,608000,5/1/2010,92000,0.4,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,87.002,Top Half,2010
NORTHOAKS,30 Woodlands Crescent  #09-14,9,120,435000,3625,337,3/10/2005,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,7.8,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,531100,8/10/1998,-96100,7,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,77.994,Top Half,2005
NORTHOAKS,30 Woodlands Crescent  #09-14,9,120,608000,5067,471,13/12/2007,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,10,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,3,435000,3/10/2005,173000,2.2,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,81.555,Top Half,2007
NORTHOAKS,30 Woodlands Crescent  #09-15,9,115,595000,5174,481,11/3/2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,10.2,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,496500,18/08/1999,98500,8.6,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,83.047,Top Half,2008
NORTHOAKS,30 Woodlands Crescent  #09-15,9,115,790000,6870,638,20/04/2016,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,18.4,N,N,Y,N,N,N,Y,N,Y,N,N,N,0,3,595000,11/3/2008,195000,8.1,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,98.86,Top Half,2016
NORTHOAKS,30 Woodlands Crescent  #10-10,10,115,397000,3452,321,8/12/2006,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,9,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,523600,20/03/2000,-126600,6.7,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,78.554,Top Half,2006
NORTHOAKS,30 Woodlands Crescent  #10-10,10,115,630000,5478,509,29/04/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.4,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,3,397000,8/12/2006,233000,3.4,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,87.338,Top Half,2010
NORTHOAKS,30 Woodlands Crescent  #10-12,10,116,391000,3371,313,21/08/2006,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,8.7,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,494800,5/10/1998,-103800,7.9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,78.085,Top Half,2006
NORTHOAKS,30 Woodlands Crescent  #10-12,10,116,788000,6793,631,22/08/2019,99 Yrs From 16/12/1997,2000,Resale,N.A,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,21.7,N,N,Y,N,Y,N,N,N,Y,N,N,N,0,3,391000,21/08/2006,397000,13,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,100.738,Top Half,2019
NORTHOAKS,30 Woodlands Crescent  #10-14,10,120,725000,6042,561,16/07/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.6,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,533600,8/10/1998,191400,11.8,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,88.117,Top Half,2010
NORTHOAKS,30 Woodlands Crescent  #10-16,10,116,475000,4095,380,18/06/2007,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,9.5,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,493700,1/12/1998,-18700,8.6,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,78.778,Top Half,2007
NORTHOAKS,30 Woodlands Crescent  #10-16,10,116,750000,6466,601,26/09/2018,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,20.8,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,3,475000,18/06/2007,275000,11.3,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,100.255,Top Half,2018
NORTHOAKS,30 Woodlands Crescent  #11-09,11,116,638000,5500,511,29/10/2009,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,11.9,N,N,Y,N,N,Y,N,N,Y,N,N,N,2,2,496200,8/10/1998,141800,11.1,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,85.951,Top Half,2009
NORTHOAKS,30 Woodlands Crescent  #11-11,11,120,788000,6567,610,19/05/2011,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,13.4,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,548100,25/04/2000,239900,11.1,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,91.778,Top Half,2011
NORTHOAKS,30 Woodlands Crescent  #11-11,11,120,795000,6625,615,12/6/2015,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,17.5,N,N,Y,N,N,N,Y,N,Y,N,N,N,0,3,788000,19/05/2011,7000,4.1,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,99.67,Top Half,2015
NORTHOAKS,30 Woodlands Crescent  #11-12,11,116,560000,4828,448,10/9/2008,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,10.7,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,497300,5/10/1998,62700,9.9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,85.79,Top Half,2008
NORTHOAKS,30 Woodlands Crescent  #11-12,11,116,655000,5647,525,28/01/2010,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,12.1,N,N,Y,N,N,N,Y,N,Y,N,N,N,0,3,560000,10/9/2008,95000,1.4,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,86.113,Top Half,2010
NORTHOAKS,30 Woodlands Crescent  #11-12,11,116,910000,7845,729,22/01/2013,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,15.1,N,N,Y,N,N,N,Y,N,Y,N,N,N,0,4,655000,28/01/2010,255000,3,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,98.615,Top Half,2013
NORTHOAKS,30 Woodlands Crescent  #11-15,11,115,882000,7670,713,7/5/2013,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,15.4,N,N,Y,N,N,N,Y,N,Y,N,N,N,2,2,501500,17/07/1999,380500,13.8,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,97.948,Top Half,2013
NORTHOAKS,30 Woodlands Crescent  #11-16,11,116,396888,3421,318,6/3/2006,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,8.2,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,2,496200,8/10/1998,-99312,7.4,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,77.64,Top Half,2006
NORTHOAKS,30 Woodlands Crescent  #11-16,11,116,745000,6422,597,7/2/2011,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,13.2,N,N,Y,N,N,N,Y,N,Y,N,N,N,0,3,396888,6/3/2006,348112,4.9,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,90.793,Top Half,2011
NORTHOAKS,30 Woodlands Crescent  #11-16,11,116,800000,6897,641,22/08/2014,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands,1,15,7,16/12/1997,16.7,N,N,Y,N,N,Y,N,N,Y,N,N,N,0,4,745000,7/2/2011,55000,3.5,Sembawang,0,1,1-2KM,1662.776034,RIVERSIDE PRIMARY SCHOOL,<1km,458.7938774,100.244,Top Half,2014
