Transacted Price,Area sqm,PropertyAge,Prior Transacted Price,No of years owned,GroundFloor,LowFloor,HighFloor,Penthouse,NewPurchaser,HDBPurchaser,PrivatePurchaser,WestRegion,NorthRegion,NorthEastRegion,East Region,CentralRegion,mrt_dist_meter,sch_dist_meter
978000,106,10.4,442570,10,0,1,0,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
975000,106,11.3,445370,10.7,0,1,0,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
708000,106,7.7,400610,6.8,0,1,0,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
780000,89,9.2,348920,8.4,0,1,0,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
715000,105,7.8,416712,7.1,0,1,0,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
625000,89,7.7,351260,7,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
718000,106,7.7,450960,7.3,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
760000,89,9,353610,8.6,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
840000,106,16,453760,15.6,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
761000,106,8,409000,7.6,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
728000,89,16.8,355960,16,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
845000,106,8.9,456560,8.2,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
760000,106,8,411800,7.6,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
886800,106,9.3,760000,1.3,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
870000,89,10.7,358310,9.7,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
825000,105,8.6,429370,7.7,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
838000,106,15.8,459360,14.9,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
685000,106,7.7,414600,7.3,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
820000,106,15.7,685000,8,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
700000,89,16.5,360660,16,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
855000,105,9.6,427137,8.3,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
870000,89,11.2,363000,10.7,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
825000,105,8.9,434830,7.4,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
720000,106,7.8,464960,6.8,0,0,1,0,0,0,1,0,0,0,1,0,1727.811769,336.2337477
760000,106,14.9,720000,7,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
748000,106,8.1,420190,7.6,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
710000,105,7.7,436110,6.6,0,0,1,0,0,1,0,0,0,0,1,0,1727.811769,336.2337477
716000,106,7.7,467750,6.7,0,0,0,1,0,1,0,0,0,0,1,0,1727.811769,336.2337477
900000,106,9.9,716000,2.2,0,0,0,1,0,1,0,0,0,0,1,0,1727.811769,336.2337477
760000,105,7.9,428920,6.7,0,0,0,1,0,1,0,0,0,0,1,0,1727.811769,336.2337477
848000,105,9.7,760000,1.8,0,0,0,1,0,1,0,0,0,0,1,0,1727.811769,336.2337477
1098000,119,5.8,1044015,4.2,0,0,1,0,1,0,0,0,0,1,0,0,1907.180108,607.2496212
825000,116,5,750000,4.3,1,0,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
614000,88,1.8,597000,0.9,1,0,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
890000,101,9,707000,8.2,0,1,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
715000,75,8.8,570000,7.2,0,1,0,0,0,0,1,0,0,1,0,0,864.0087652,668.3662109
880000,95,9,691000,7.5,0,1,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
880000,95,8.9,694000,7.4,0,1,0,0,0,0,1,0,0,1,0,0,864.0087652,668.3662109
895000,95,8.8,713000,8.3,0,1,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
740000,73,8.8,555000,7.6,0,1,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
926000,95,9.1,716000,8.6,0,1,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
748000,73,9.1,558000,8.6,0,1,0,0,1,0,0,0,0,1,0,0,864.0087652,668.3662109
880000,95,8.7,719000,8.2,0,1,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
901000,95,8.7,707000,8.2,0,1,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
567000,73,2.2,562000,1.6,0,1,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
762000,73,8.7,567000,7.5,0,0,1,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
751800,75,8.7,595000,8.1,0,0,1,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
738000,73,9,582000,7,0,0,1,0,1,0,0,0,0,1,0,0,864.0087652,668.3662109
760000,73,8.7,577000,7.8,0,0,1,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
755000,75,8.9,619000,8.2,0,0,1,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
925000,95,8.9,743000,8.1,0,0,1,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
930000,95,9.2,760000,8.6,0,0,1,0,1,0,0,0,0,1,0,0,864.0087652,668.3662109
920000,95,8.8,765000,8.3,0,0,1,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
1150000,134,7.9,902000,7.3,0,0,0,1,0,1,0,0,0,1,0,0,864.0087652,668.3662109
1130000,134,8.7,885000,7.4,0,0,0,1,0,0,1,0,0,1,0,0,864.0087652,668.3662109
800000,100,4.8,761900,3.6,0,1,0,0,0,1,0,0,0,0,1,0,1189.808645,940.593959
932900,114,4.1,888400,3.4,0,0,1,0,0,1,0,0,0,0,1,0,1189.808645,940.593959
1098000,107,8.5,874400,7.8,0,0,1,0,0,1,0,0,0,0,1,0,1189.808645,940.593959
920000,143,10.3,533545,9.8,1,0,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
653000,136,8.6,473960,8,1,0,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
1125000,136,11.3,653000,2.7,1,0,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
485000,80,8.7,330000,8,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
625000,110,8.6,444015,8,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
760000,116,9.7,507365,9.1,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1100000,116,13.1,760000,3.4,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
938888,116,15.7,499375,15.1,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
535000,94,7.5,393713,6.9,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
825000,94,15.7,535000,8.3,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
520000,80,8.8,335654,8.2,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
650000,94,9.4,403000,8.7,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
818000,94,18.6,650000,9.2,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
810000,110,16.3,467330,15.8,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
888888,116,10.8,510680,10.3,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
670000,110,8.8,449565,8.3,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
500000,80,7.8,338318,7.1,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
655000,80,9.9,500000,2.1,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
576000,94,7.7,437240,7.2,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
580000,94,8.7,576000,0.9,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
900000,94,12,580000,3.3,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
558000,110,8.3,450645,7.7,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
680000,110,9.2,558000,0.9,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
660000,116,7.7,508980,7.2,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
475000,80,8.4,340983,7.8,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
630000,80,9.6,475000,1.2,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
780000,80,11.6,630000,2,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
650000,110,7.9,473960,7.2,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
860000,110,15.6,650000,7.7,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
656000,116,8.5,512210,8,0,1,0,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
613800,110,7.8,465205,7.2,0,1,0,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
505000,80,7.6,381735,7,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
1020000,116,15.4,507535,14.8,0,0,1,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
650000,94,9.3,399440,8.7,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
850000,94,14.4,650000,5.1,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
630000,116,8.5,510850,8,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
890000,116,10.9,630000,2.3,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
980000,116,17.6,890000,6.7,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
870000,94,12.8,413820,12.2,0,0,1,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
788000,110,9.8,490535,9.2,0,0,1,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
1070000,110,12.8,788000,3,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
765000,116,9.4,528870,8.9,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
706000,80,10.1,397375,9.5,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
510000,94,8.2,458405,7.8,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
938000,116,17,532100,16.5,0,0,1,0,0,0,1,0,0,0,1,0,490.8105706,333.8981044
868000,116,10.1,529125,9.5,0,0,1,0,0,1,0,0,0,0,1,0,490.8105706,333.8981044
800000,80,17.4,361171,16.8,0,0,0,1,0,1,0,0,0,0,1,0,490.8105706,333.8981044
738000,94,9.9,461210,9.4,0,0,0,1,0,1,0,0,0,0,1,0,490.8105706,333.8981044
970000,189,8.8,716015,8.2,0,0,0,1,0,0,1,0,0,0,1,0,490.8105706,333.8981044
710000,164,10.9,520560,9.5,1,0,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
760000,168,11.9,619200,8.6,1,0,0,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
735000,167,11.8,592696,10.3,1,0,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
385000,130,9,510240,6.2,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
830000,130,13.3,385000,4.3,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
590000,131,9.8,522832,8.3,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
860000,131,13.3,590000,3.5,0,1,0,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
930000,130,15.7,509200,12.1,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
850000,123,14.8,492200,11.7,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
393000,131,8.3,530868,6.8,0,1,0,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
835000,131,13,393000,4.7,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
680000,123,12.2,466000,10.7,0,1,0,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
815000,131,12.6,531100,9.2,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
928000,130,15.9,562640,13.6,0,1,0,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
385000,123,8.9,468960,7.4,0,1,0,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
630000,123,11.7,385000,2.8,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
835000,123,20.4,630000,8.8,0,1,0,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
557000,131,3,523840,1.6,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
620000,131,11.6,557000,8.5,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
920000,130,18.5,527200,17,0,1,0,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
555000,123,11.4,471920,9.9,0,1,0,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
900000,123,17.3,555000,5.8,0,1,0,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
590888,130,9.8,553112,7.4,0,0,1,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
416800,121,8.6,469120,7.1,0,0,1,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
610000,121,10.4,416800,1.8,0,0,1,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
935000,121,20.3,610000,9.9,0,0,1,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
568000,123,11.2,478800,9.7,0,0,1,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
415000,131,8.8,533680,7.4,0,0,1,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
575000,121,9.8,476960,8.3,0,0,1,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
830000,123,13.3,486640,11.8,0,0,1,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
500000,131,9.5,541520,8,0,0,1,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
592168,131,11.4,500000,1.9,0,0,1,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
1028000,130,16,544880,14.5,0,0,1,0,0,1,0,1,0,0,0,0,1433.057447,256.4457974
575000,123,11.3,490560,9.8,0,0,1,0,0,0,1,1,0,0,0,0,1433.057447,256.4457974
563000,214,8.7,595920,7.2,0,0,0,1,0,0,1,1,0,0,0,0,1433.057447,256.4457974
800000,214,9.8,563000,1.1,0,0,0,1,0,0,1,1,0,0,0,0,1433.057447,256.4457974
650000,133,10.7,632200,10.3,0,1,0,0,0,0,1,1,0,0,0,0,336.5058397,87.74942586
690000,133,12.7,635700,12.3,0,1,0,0,0,1,0,1,0,0,0,0,336.5058397,87.74942586
812000,133,13.6,635700,13.2,0,1,0,0,0,0,1,1,0,0,0,0,336.5058397,87.74942586
918000,133,18.5,448000,8.8,0,1,0,0,0,0,1,1,0,0,0,0,336.5058397,87.74942586
460000,133,8.1,642700,7.7,0,0,1,0,0,1,0,1,0,0,0,0,336.5058397,87.74942586
978888,133,17.6,460000,9.5,0,0,1,0,0,1,0,1,0,0,0,0,336.5058397,87.74942586
463000,133,8.9,646200,8.6,0,0,1,0,0,0,1,1,0,0,0,0,336.5058397,87.74942586
658000,133,10.7,463000,1.8,0,0,1,0,0,0,1,1,0,0,0,0,336.5058397,87.74942586
850000,133,13.7,646200,13.4,0,0,1,0,0,0,1,1,0,0,0,0,336.5058397,87.74942586
900000,133,14.7,649700,14.3,0,0,1,0,0,0,1,1,0,0,0,0,336.5058397,87.74942586
480000,133,8.2,649700,7.7,0,0,1,0,0,0,1,1,0,0,0,0,336.5058397,87.74942586
990000,133,17.3,480000,9.1,0,0,1,0,0,1,0,1,0,0,0,0,336.5058397,87.74942586
620000,191,8.3,803900,7.9,0,0,1,0,0,0,1,1,0,0,0,0,336.5058397,87.74942586
1480000,191,16.6,810900,16.2,0,0,0,1,0,0,1,1,0,0,0,0,336.5058397,87.74942586
1250000,191,21.2,1480000,4.6,0,0,0,1,0,0,1,1,0,0,0,0,336.5058397,87.74942586
440000,109,9.5,369700,8.8,1,0,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
570000,109,11.9,440000,2.3,1,0,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
710000,109,21.5,570000,9.6,1,0,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
400000,133,8.1,443600,7.4,1,0,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
560000,149,3.4,496900,2.6,1,0,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
755000,149,12.4,560000,9,1,0,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
878000,133,18.9,488100,18.1,1,0,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
980000,149,14.7,553400,14,1,0,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
458000,133,9.3,460500,8.5,1,0,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
800000,133,21.3,458000,12,1,0,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
360000,109,8.2,369700,7.5,1,0,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
490000,109,9.8,360000,1.6,1,0,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
820000,109,14.8,490000,5,1,0,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
720000,109,20.8,820000,6,1,0,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
775000,116,14.2,469000,12.6,0,1,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
790000,115,17.9,463000,14.2,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
855000,120,14.9,518800,12.7,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
590000,120,10.7,512200,9.3,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
650000,115,12.2,467900,11.5,0,1,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
745000,115,13.2,483000,9.7,0,1,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
545000,120,11.4,521500,9.6,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
640000,113,12,457100,11.3,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
820000,113,14.6,640000,2.5,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
418000,113,9.2,477200,8.4,0,1,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
705000,113,13.1,418000,3.9,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
808888,120,13.7,514700,12.9,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
780000,116,14,474000,13.1,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
742000,116,20.1,780000,6.1,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
688000,116,12.6,476500,11.9,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
888000,116,14.9,688000,2.3,0,1,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
778000,113,13.5,459600,12.8,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
415000,113,8.4,479700,7.6,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
855000,116,14.9,479000,14.2,0,1,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
790000,120,18.8,492400,17.1,0,1,0,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
395000,113,9.3,462100,8.5,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
910000,116,15.5,481500,14.7,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
363000,113,8.7,464600,7.9,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
610000,113,12,363000,3.4,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
760000,113,13.3,610000,1.2,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
949000,120,15.5,522200,14.7,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
555000,116,11.5,481500,10.7,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
890000,116,14.9,555000,3.5,0,1,0,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
540000,120,11.3,497400,9.7,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
825000,120,17.3,540000,6,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
388000,113,9.1,467100,8.3,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
376200,116,8.3,484000,7.4,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
725000,116,13.2,486500,12.4,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
906000,115,15.1,531800,12.2,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
795000,120,19.6,534900,17.7,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
385000,113,8.5,469600,7.7,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
522000,113,11.1,385000,2.6,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
790000,113,13.7,522000,2.6,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
580000,113,10,489700,9.2,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
828000,113,14.3,580000,4.3,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
405000,115,8.7,482900,7.9,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
920000,115,15.5,405000,6.8,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
550000,116,9.6,486500,8.8,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
690000,116,12.5,550000,3,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
800000,116,13.9,489000,13.2,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
815000,116,20.5,800000,6.6,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
700000,120,12.6,502400,11.1,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
520000,113,11.4,472100,10.6,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
660000,120,11.7,455000,2.4,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
835000,120,13.8,660000,2.1,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
570000,115,9.9,485400,9.1,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
800000,115,17.5,570000,7.7,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
796000,116,14.1,489000,13.3,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
733000,115,13,482000,9.4,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
780000,120,21.5,504900,19.8,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
580000,120,11.5,532200,10.7,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
535000,115,9.8,487900,9.1,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
545000,116,10,491500,9,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
560000,116,10.2,494000,9.5,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
695000,116,13.1,560000,2.8,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
917000,116,15.1,695000,2.1,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
775000,115,19.9,539800,16.8,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
875000,113,15.1,477100,13.8,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
828000,113,14.6,497200,13.8,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
770000,113,19.8,828000,5.2,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
800000,120,13.1,425000,4.2,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
679000,115,12.3,490400,11.6,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
773888,116,13.5,494000,12.4,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
530000,116,11.3,496500,10.5,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
875000,115,15,542500,11.6,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
796000,115,21.5,875000,6.5,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
560000,120,11.6,545600,9.2,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
950000,120,15.8,560000,4.2,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
770000,113,13.7,479600,12.2,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
445000,113,8.1,499700,7.2,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
730000,113,12.9,445000,4.8,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
620000,120,9.9,537200,9.1,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
932500,120,16.2,620000,6.3,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
360000,116,8.6,496500,7.5,0,0,1,0,0,0,1,0,1,0,0,0,1662.776034,458.7938774
418000,116,9.4,360000,0.8,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
678888,116,12.3,418000,2.9,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
790000,116,18.4,678888,6.1,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
560000,116,10.8,499000,10,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
690000,115,12.8,510000,9.2,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
790000,115,21.8,690000,8.9,0,0,1,0,1,0,0,0,1,0,0,0,1662.776034,458.7938774
610500,113,11.8,482100,10.1,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
608000,113,10.7,502200,9.9,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
838000,120,21.2,539700,20.4,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
750000,115,17.6,495400,16.8,0,0,1,0,0,1,0,0,1,0,0,0,1662.776034,458.7938774
688000,181,3.4,613200,2.6,0,0,0,1,0,1,0,0,1,0,0,0,1662.776034,458.7938774
535000,181,9.2,688000,5.8,0,0,0,1,0,1,0,0,1,0,0,0,1662.776034,458.7938774
988000,181,15.7,535000,6.6,0,0,0,1,0,0,1,0,1,0,0,0,1662.776034,458.7938774
1150000,181,21.3,988000,5.5,0,0,0,1,0,1,0,0,1,0,0,0,1662.776034,458.7938774
580000,211,8.6,690000,5.1,0,0,0,1,0,1,0,0,1,0,0,0,1662.776034,458.7938774
1080000,211,14.5,580000,5.9,0,0,0,1,0,1,0,0,1,0,0,0,1662.776034,458.7938774
572000,231,9.1,734600,6.7,0,0,0,1,0,1,0,0,1,0,0,0,1662.776034,458.7938774
